nr,scatter,real
583,./data/scatter/583s.png,./data/real/583r.png
584,./data/scatter/584s.png,./data/real/584r.png
585,./data/scatter/585s.png,./data/real/585r.png
586,./data/scatter/586s.png,./data/real/586r.png
587,./data/scatter/587s.png,./data/real/587r.png
588,./data/scatter/588s.png,./data/real/588r.png
589,./data/scatter/589s.png,./data/real/589r.png
590,./data/scatter/590s.png,./data/real/590r.png
591,./data/scatter/591s.png,./data/real/591r.png
592,./data/scatter/592s.png,./data/real/592r.png
593,./data/scatter/593s.png,./data/real/593r.png
594,./data/scatter/594s.png,./data/real/594r.png
595,./data/scatter/595s.png,./data/real/595r.png
596,./data/scatter/596s.png,./data/real/596r.png
597,./data/scatter/597s.png,./data/real/597r.png
598,./data/scatter/598s.png,./data/real/598r.png
599,./data/scatter/599s.png,./data/real/599r.png
600,./data/scatter/600s.png,./data/real/600r.png
601,./data/scatter/601s.png,./data/real/601r.png
602,./data/scatter/602s.png,./data/real/602r.png
603,./data/scatter/603s.png,./data/real/603r.png
604,./data/scatter/604s.png,./data/real/604r.png
605,./data/scatter/605s.png,./data/real/605r.png
606,./data/scatter/606s.png,./data/real/606r.png
607,./data/scatter/607s.png,./data/real/607r.png
608,./data/scatter/608s.png,./data/real/608r.png
609,./data/scatter/609s.png,./data/real/609r.png
610,./data/scatter/610s.png,./data/real/610r.png
611,./data/scatter/611s.png,./data/real/611r.png
612,./data/scatter/612s.png,./data/real/612r.png
613,./data/scatter/613s.png,./data/real/613r.png
614,./data/scatter/614s.png,./data/real/614r.png
615,./data/scatter/615s.png,./data/real/615r.png
616,./data/scatter/616s.png,./data/real/616r.png
617,./data/scatter/617s.png,./data/real/617r.png
618,./data/scatter/618s.png,./data/real/618r.png
619,./data/scatter/619s.png,./data/real/619r.png
620,./data/scatter/620s.png,./data/real/620r.png
621,./data/scatter/621s.png,./data/real/621r.png
622,./data/scatter/622s.png,./data/real/622r.png
623,./data/scatter/623s.png,./data/real/623r.png
624,./data/scatter/624s.png,./data/real/624r.png
625,./data/scatter/625s.png,./data/real/625r.png
626,./data/scatter/626s.png,./data/real/626r.png
627,./data/scatter/627s.png,./data/real/627r.png
628,./data/scatter/628s.png,./data/real/628r.png
629,./data/scatter/629s.png,./data/real/629r.png
630,./data/scatter/630s.png,./data/real/630r.png
631,./data/scatter/631s.png,./data/real/631r.png
632,./data/scatter/632s.png,./data/real/632r.png
633,./data/scatter/633s.png,./data/real/633r.png
634,./data/scatter/634s.png,./data/real/634r.png
635,./data/scatter/635s.png,./data/real/635r.png
636,./data/scatter/636s.png,./data/real/636r.png
637,./data/scatter/637s.png,./data/real/637r.png
638,./data/scatter/638s.png,./data/real/638r.png
639,./data/scatter/639s.png,./data/real/639r.png
640,./data/scatter/640s.png,./data/real/640r.png
641,./data/scatter/641s.png,./data/real/641r.png
642,./data/scatter/642s.png,./data/real/642r.png
643,./data/scatter/643s.png,./data/real/643r.png
644,./data/scatter/644s.png,./data/real/644r.png
645,./data/scatter/645s.png,./data/real/645r.png
646,./data/scatter/646s.png,./data/real/646r.png
647,./data/scatter/647s.png,./data/real/647r.png
648,./data/scatter/648s.png,./data/real/648r.png
649,./data/scatter/649s.png,./data/real/649r.png
650,./data/scatter/650s.png,./data/real/650r.png
651,./data/scatter/651s.png,./data/real/651r.png
652,./data/scatter/652s.png,./data/real/652r.png
653,./data/scatter/653s.png,./data/real/653r.png
654,./data/scatter/654s.png,./data/real/654r.png
655,./data/scatter/655s.png,./data/real/655r.png
656,./data/scatter/656s.png,./data/real/656r.png
657,./data/scatter/657s.png,./data/real/657r.png
658,./data/scatter/658s.png,./data/real/658r.png
659,./data/scatter/659s.png,./data/real/659r.png
660,./data/scatter/660s.png,./data/real/660r.png
661,./data/scatter/661s.png,./data/real/661r.png
662,./data/scatter/662s.png,./data/real/662r.png
663,./data/scatter/663s.png,./data/real/663r.png
664,./data/scatter/664s.png,./data/real/664r.png
665,./data/scatter/665s.png,./data/real/665r.png
666,./data/scatter/666s.png,./data/real/666r.png
667,./data/scatter/667s.png,./data/real/667r.png
668,./data/scatter/668s.png,./data/real/668r.png
669,./data/scatter/669s.png,./data/real/669r.png
670,./data/scatter/670s.png,./data/real/670r.png
671,./data/scatter/671s.png,./data/real/671r.png
672,./data/scatter/672s.png,./data/real/672r.png
673,./data/scatter/673s.png,./data/real/673r.png
674,./data/scatter/674s.png,./data/real/674r.png
675,./data/scatter/675s.png,./data/real/675r.png
676,./data/scatter/676s.png,./data/real/676r.png
677,./data/scatter/677s.png,./data/real/677r.png
678,./data/scatter/678s.png,./data/real/678r.png
679,./data/scatter/679s.png,./data/real/679r.png
680,./data/scatter/680s.png,./data/real/680r.png
681,./data/scatter/681s.png,./data/real/681r.png
682,./data/scatter/682s.png,./data/real/682r.png
683,./data/scatter/683s.png,./data/real/683r.png
684,./data/scatter/684s.png,./data/real/684r.png
685,./data/scatter/685s.png,./data/real/685r.png
686,./data/scatter/686s.png,./data/real/686r.png
687,./data/scatter/687s.png,./data/real/687r.png
688,./data/scatter/688s.png,./data/real/688r.png
689,./data/scatter/689s.png,./data/real/689r.png
690,./data/scatter/690s.png,./data/real/690r.png
691,./data/scatter/691s.png,./data/real/691r.png
692,./data/scatter/692s.png,./data/real/692r.png
693,./data/scatter/693s.png,./data/real/693r.png
694,./data/scatter/694s.png,./data/real/694r.png
695,./data/scatter/695s.png,./data/real/695r.png
696,./data/scatter/696s.png,./data/real/696r.png
697,./data/scatter/697s.png,./data/real/697r.png
698,./data/scatter/698s.png,./data/real/698r.png
699,./data/scatter/699s.png,./data/real/699r.png
700,./data/scatter/700s.png,./data/real/700r.png
701,./data/scatter/701s.png,./data/real/701r.png
702,./data/scatter/702s.png,./data/real/702r.png
703,./data/scatter/703s.png,./data/real/703r.png
704,./data/scatter/704s.png,./data/real/704r.png
705,./data/scatter/705s.png,./data/real/705r.png
706,./data/scatter/706s.png,./data/real/706r.png
707,./data/scatter/707s.png,./data/real/707r.png
708,./data/scatter/708s.png,./data/real/708r.png
709,./data/scatter/709s.png,./data/real/709r.png
710,./data/scatter/710s.png,./data/real/710r.png
711,./data/scatter/711s.png,./data/real/711r.png
712,./data/scatter/712s.png,./data/real/712r.png
713,./data/scatter/713s.png,./data/real/713r.png
714,./data/scatter/714s.png,./data/real/714r.png
715,./data/scatter/715s.png,./data/real/715r.png
716,./data/scatter/716s.png,./data/real/716r.png
717,./data/scatter/717s.png,./data/real/717r.png
718,./data/scatter/718s.png,./data/real/718r.png
719,./data/scatter/719s.png,./data/real/719r.png
720,./data/scatter/720s.png,./data/real/720r.png
721,./data/scatter/721s.png,./data/real/721r.png
722,./data/scatter/722s.png,./data/real/722r.png
723,./data/scatter/723s.png,./data/real/723r.png
724,./data/scatter/724s.png,./data/real/724r.png
725,./data/scatter/725s.png,./data/real/725r.png
726,./data/scatter/726s.png,./data/real/726r.png
727,./data/scatter/727s.png,./data/real/727r.png
728,./data/scatter/728s.png,./data/real/728r.png
729,./data/scatter/729s.png,./data/real/729r.png
730,./data/scatter/730s.png,./data/real/730r.png
731,./data/scatter/731s.png,./data/real/731r.png
732,./data/scatter/732s.png,./data/real/732r.png
733,./data/scatter/733s.png,./data/real/733r.png
734,./data/scatter/734s.png,./data/real/734r.png
735,./data/scatter/735s.png,./data/real/735r.png
736,./data/scatter/736s.png,./data/real/736r.png
737,./data/scatter/737s.png,./data/real/737r.png
738,./data/scatter/738s.png,./data/real/738r.png
739,./data/scatter/739s.png,./data/real/739r.png
740,./data/scatter/740s.png,./data/real/740r.png
741,./data/scatter/741s.png,./data/real/741r.png
742,./data/scatter/742s.png,./data/real/742r.png
743,./data/scatter/743s.png,./data/real/743r.png
744,./data/scatter/744s.png,./data/real/744r.png
745,./data/scatter/745s.png,./data/real/745r.png
746,./data/scatter/746s.png,./data/real/746r.png
747,./data/scatter/747s.png,./data/real/747r.png
748,./data/scatter/748s.png,./data/real/748r.png
749,./data/scatter/749s.png,./data/real/749r.png
750,./data/scatter/750s.png,./data/real/750r.png
751,./data/scatter/751s.png,./data/real/751r.png
752,./data/scatter/752s.png,./data/real/752r.png
753,./data/scatter/753s.png,./data/real/753r.png
754,./data/scatter/754s.png,./data/real/754r.png
755,./data/scatter/755s.png,./data/real/755r.png
756,./data/scatter/756s.png,./data/real/756r.png
757,./data/scatter/757s.png,./data/real/757r.png
758,./data/scatter/758s.png,./data/real/758r.png
759,./data/scatter/759s.png,./data/real/759r.png
760,./data/scatter/760s.png,./data/real/760r.png
761,./data/scatter/761s.png,./data/real/761r.png
762,./data/scatter/762s.png,./data/real/762r.png
763,./data/scatter/763s.png,./data/real/763r.png
764,./data/scatter/764s.png,./data/real/764r.png
765,./data/scatter/765s.png,./data/real/765r.png
766,./data/scatter/766s.png,./data/real/766r.png
767,./data/scatter/767s.png,./data/real/767r.png
768,./data/scatter/768s.png,./data/real/768r.png
769,./data/scatter/769s.png,./data/real/769r.png
770,./data/scatter/770s.png,./data/real/770r.png
771,./data/scatter/771s.png,./data/real/771r.png
772,./data/scatter/772s.png,./data/real/772r.png
773,./data/scatter/773s.png,./data/real/773r.png
774,./data/scatter/774s.png,./data/real/774r.png
775,./data/scatter/775s.png,./data/real/775r.png
776,./data/scatter/776s.png,./data/real/776r.png
777,./data/scatter/777s.png,./data/real/777r.png
778,./data/scatter/778s.png,./data/real/778r.png
779,./data/scatter/779s.png,./data/real/779r.png
780,./data/scatter/780s.png,./data/real/780r.png
781,./data/scatter/781s.png,./data/real/781r.png
782,./data/scatter/782s.png,./data/real/782r.png
783,./data/scatter/783s.png,./data/real/783r.png
784,./data/scatter/784s.png,./data/real/784r.png
785,./data/scatter/785s.png,./data/real/785r.png
786,./data/scatter/786s.png,./data/real/786r.png
787,./data/scatter/787s.png,./data/real/787r.png
788,./data/scatter/788s.png,./data/real/788r.png
789,./data/scatter/789s.png,./data/real/789r.png
790,./data/scatter/790s.png,./data/real/790r.png
791,./data/scatter/791s.png,./data/real/791r.png
792,./data/scatter/792s.png,./data/real/792r.png
793,./data/scatter/793s.png,./data/real/793r.png
794,./data/scatter/794s.png,./data/real/794r.png
795,./data/scatter/795s.png,./data/real/795r.png
796,./data/scatter/796s.png,./data/real/796r.png
797,./data/scatter/797s.png,./data/real/797r.png
798,./data/scatter/798s.png,./data/real/798r.png
799,./data/scatter/799s.png,./data/real/799r.png
800,./data/scatter/800s.png,./data/real/800r.png
801,./data/scatter/801s.png,./data/real/801r.png
802,./data/scatter/802s.png,./data/real/802r.png
803,./data/scatter/803s.png,./data/real/803r.png
804,./data/scatter/804s.png,./data/real/804r.png
805,./data/scatter/805s.png,./data/real/805r.png
806,./data/scatter/806s.png,./data/real/806r.png
807,./data/scatter/807s.png,./data/real/807r.png
808,./data/scatter/808s.png,./data/real/808r.png
809,./data/scatter/809s.png,./data/real/809r.png
810,./data/scatter/810s.png,./data/real/810r.png
811,./data/scatter/811s.png,./data/real/811r.png
812,./data/scatter/812s.png,./data/real/812r.png
813,./data/scatter/813s.png,./data/real/813r.png
814,./data/scatter/814s.png,./data/real/814r.png
815,./data/scatter/815s.png,./data/real/815r.png
816,./data/scatter/816s.png,./data/real/816r.png
817,./data/scatter/817s.png,./data/real/817r.png
818,./data/scatter/818s.png,./data/real/818r.png
819,./data/scatter/819s.png,./data/real/819r.png
820,./data/scatter/820s.png,./data/real/820r.png
821,./data/scatter/821s.png,./data/real/821r.png
822,./data/scatter/822s.png,./data/real/822r.png
823,./data/scatter/823s.png,./data/real/823r.png
824,./data/scatter/824s.png,./data/real/824r.png
825,./data/scatter/825s.png,./data/real/825r.png
826,./data/scatter/826s.png,./data/real/826r.png
827,./data/scatter/827s.png,./data/real/827r.png
828,./data/scatter/828s.png,./data/real/828r.png
829,./data/scatter/829s.png,./data/real/829r.png
830,./data/scatter/830s.png,./data/real/830r.png
831,./data/scatter/831s.png,./data/real/831r.png
832,./data/scatter/832s.png,./data/real/832r.png
833,./data/scatter/833s.png,./data/real/833r.png
834,./data/scatter/834s.png,./data/real/834r.png
835,./data/scatter/835s.png,./data/real/835r.png
836,./data/scatter/836s.png,./data/real/836r.png
837,./data/scatter/837s.png,./data/real/837r.png
838,./data/scatter/838s.png,./data/real/838r.png
839,./data/scatter/839s.png,./data/real/839r.png
840,./data/scatter/840s.png,./data/real/840r.png
841,./data/scatter/841s.png,./data/real/841r.png
842,./data/scatter/842s.png,./data/real/842r.png
843,./data/scatter/843s.png,./data/real/843r.png
844,./data/scatter/844s.png,./data/real/844r.png
845,./data/scatter/845s.png,./data/real/845r.png
846,./data/scatter/846s.png,./data/real/846r.png
847,./data/scatter/847s.png,./data/real/847r.png
848,./data/scatter/848s.png,./data/real/848r.png
849,./data/scatter/849s.png,./data/real/849r.png
850,./data/scatter/850s.png,./data/real/850r.png
851,./data/scatter/851s.png,./data/real/851r.png
852,./data/scatter/852s.png,./data/real/852r.png
853,./data/scatter/853s.png,./data/real/853r.png
854,./data/scatter/854s.png,./data/real/854r.png
855,./data/scatter/855s.png,./data/real/855r.png
856,./data/scatter/856s.png,./data/real/856r.png
857,./data/scatter/857s.png,./data/real/857r.png
858,./data/scatter/858s.png,./data/real/858r.png
859,./data/scatter/859s.png,./data/real/859r.png
860,./data/scatter/860s.png,./data/real/860r.png
861,./data/scatter/861s.png,./data/real/861r.png
862,./data/scatter/862s.png,./data/real/862r.png
863,./data/scatter/863s.png,./data/real/863r.png
864,./data/scatter/864s.png,./data/real/864r.png
865,./data/scatter/865s.png,./data/real/865r.png
866,./data/scatter/866s.png,./data/real/866r.png
867,./data/scatter/867s.png,./data/real/867r.png
868,./data/scatter/868s.png,./data/real/868r.png
869,./data/scatter/869s.png,./data/real/869r.png
870,./data/scatter/870s.png,./data/real/870r.png
871,./data/scatter/871s.png,./data/real/871r.png
872,./data/scatter/872s.png,./data/real/872r.png
873,./data/scatter/873s.png,./data/real/873r.png
874,./data/scatter/874s.png,./data/real/874r.png
875,./data/scatter/875s.png,./data/real/875r.png
876,./data/scatter/876s.png,./data/real/876r.png
877,./data/scatter/877s.png,./data/real/877r.png
878,./data/scatter/878s.png,./data/real/878r.png
879,./data/scatter/879s.png,./data/real/879r.png
880,./data/scatter/880s.png,./data/real/880r.png
881,./data/scatter/881s.png,./data/real/881r.png
882,./data/scatter/882s.png,./data/real/882r.png
883,./data/scatter/883s.png,./data/real/883r.png
884,./data/scatter/884s.png,./data/real/884r.png
885,./data/scatter/885s.png,./data/real/885r.png
886,./data/scatter/886s.png,./data/real/886r.png
887,./data/scatter/887s.png,./data/real/887r.png
888,./data/scatter/888s.png,./data/real/888r.png
889,./data/scatter/889s.png,./data/real/889r.png
890,./data/scatter/890s.png,./data/real/890r.png
891,./data/scatter/891s.png,./data/real/891r.png
892,./data/scatter/892s.png,./data/real/892r.png
893,./data/scatter/893s.png,./data/real/893r.png
894,./data/scatter/894s.png,./data/real/894r.png
895,./data/scatter/895s.png,./data/real/895r.png
896,./data/scatter/896s.png,./data/real/896r.png
897,./data/scatter/897s.png,./data/real/897r.png
898,./data/scatter/898s.png,./data/real/898r.png
899,./data/scatter/899s.png,./data/real/899r.png
900,./data/scatter/900s.png,./data/real/900r.png
901,./data/scatter/901s.png,./data/real/901r.png
902,./data/scatter/902s.png,./data/real/902r.png
903,./data/scatter/903s.png,./data/real/903r.png
904,./data/scatter/904s.png,./data/real/904r.png
905,./data/scatter/905s.png,./data/real/905r.png
906,./data/scatter/906s.png,./data/real/906r.png
907,./data/scatter/907s.png,./data/real/907r.png
908,./data/scatter/908s.png,./data/real/908r.png
909,./data/scatter/909s.png,./data/real/909r.png
910,./data/scatter/910s.png,./data/real/910r.png
911,./data/scatter/911s.png,./data/real/911r.png
912,./data/scatter/912s.png,./data/real/912r.png
913,./data/scatter/913s.png,./data/real/913r.png
914,./data/scatter/914s.png,./data/real/914r.png
915,./data/scatter/915s.png,./data/real/915r.png
916,./data/scatter/916s.png,./data/real/916r.png
917,./data/scatter/917s.png,./data/real/917r.png
918,./data/scatter/918s.png,./data/real/918r.png
919,./data/scatter/919s.png,./data/real/919r.png
920,./data/scatter/920s.png,./data/real/920r.png
921,./data/scatter/921s.png,./data/real/921r.png
922,./data/scatter/922s.png,./data/real/922r.png
923,./data/scatter/923s.png,./data/real/923r.png
924,./data/scatter/924s.png,./data/real/924r.png
925,./data/scatter/925s.png,./data/real/925r.png
